"special_IDs","LM_ID","lang_rich","area_km2","WE","island_endemics","treatment","log_area","w_mean_growing_season","max_elevation","w_mean_temperature_seasonality","w_mean_Seasonality_Precipitation","dist_continents","dist11k","dist25k","long","lat","abs_lat"
"hrce",9400,1,3.27586708962917,6.9212137850132e-07,0,"empirical",1.18658259423653,92,2,1365.66829939655,39.4345037701003,1022.81486013871,1022.81486013871,1022.81486013871,127.928436767758,73.4113488281104,73.4113488281104
"acfu",9401,3,3.62717387266457,1.30244181607697e-05,0,"empirical",1.28845379757596,264.022847100176,3,802.92461079522,9.93767482488669,22969.5533058964,22969.5533058964,22969.5533058964,-73.6529733032923,40.6102907375584,40.6102907375584
"aegp",9403,2,3.92059742868878,8.62351268733105e-06,0,"empirical",1.36624404746762,187,7,105.929711732388,85.7843274045483,29565.7767400564,29565.7767400564,29565.7767400564,39.7249810258555,-8.05737929523307,8.05737929523307
"yidd",9404,1,4.16467324271798,0.00302088038517198,1,"empirical",1.42663781941226,325,7,92.34560565566,27.7485352185533,5635519.43064917,4591401.9798047,4591401.9798047,-138.800032307329,-19.2825718564766,19.2825718564766
"skfq",9405,1,2.64161259494722,1.31838671030117e-07,0,"empirical",0.97138956209605,289,2,153.724983299933,61.9013727830192,524090.550117889,3337.5523325423,3337.5523325423,-78.2036973196288,20.7653471625509,20.7653471625509
"skgv",9407,1,2.98684467561543,9.66038182167042e-06,0,"empirical",1.09421753775317,83,1,1167.11256421547,25.595594207153,1923.81945316624,1923.81945316624,1923.81945316624,82.2726480895061,70.9663431092467,70.9663431092467
"erkr",9411,1,3.6338861801778,1.41954054322747e-07,0,"empirical",1.29030264867384,365,17,56.3690085513899,53.4106251601929,6323.96514083691,6323.96514083691,6323.96514083691,-48.5335749232139,-1.26694415024402,1.26694415024402
"vtef",9413,1,3.88467146828771,9.7193867951219e-06,0,"empirical",1.35703841609655,356.442723631509,28,569.046502724068,45.0550616387138,45880.5060128872,45880.5060128872,45880.5060128872,120.490325916847,26.3755372916817,26.3755372916817
"dids",9414,2,3.39390648901463,7.55417064573204e-05,0,"empirical",1.22198161458057,304,0,749.64449692976,13.2934287514356,477.813570927527,477.813570927527,477.813570927527,-75.619273346985,37.647324899857,37.647324899857
"wehs",9418,2,3.45585718471557,1.96598216481686e-07,0,"empirical",1.24007052622093,365,3,97.9062542160899,39.831100431363,753910.674904139,234865.541764064,234865.541764064,-66.2006386440027,17.9338682071091,17.9338682071091
"tdpq",9420,1,2.85338819306344,0.0100159684845803,1,"empirical",1.04850712784164,340,49,64.0163303077505,51.1,555614.630166468,178106.32906896,178106.32906896,128.550668752135,-7.37290429388752,7.37290429388752
"twem",9424,1,4.24426916986704,0.00167087328823781,1,"empirical",1.44556964236614,366,13,20.5891203616093,15.3858357078361,1250478.62952969,203922.440114163,203922.440114163,150.488519320705,-2.6536056039134,2.6536056039134
"stun",9425,1,2.3162106347736,0.000379283925660935,0,"empirical",0.839932503232255,366,23,31.0446740512569,24.3710178630927,1109057.05967428,6143.85924530563,6143.85924530563,131.054896314702,-1.17922444153378,1.17922444153378
"ykxa",9426,2,3.20800456032157,3.49908630083569e-05,0,"empirical",1.16564911154988,13.1460025442803,0,297.532564958587,147.636055197666,0,0,0,67.3385978760251,24.1612415974898,24.1612415974898
"regy",9427,1,3.73543582460843,0.000119333957221519,0,"empirical",1.31786449841957,366,2,28.4,12.25707015155,966152.006500159,661.18401032848,661.18401032848,133.439856311003,-2.49368894706807,2.49368894706807
"pksv",9429,1,4.02248249790864,0.00227107003372386,1,"empirical",1.39189924882674,366,0,23.4020199314188,20.9112037013691,1208851.44070012,82822.920619797,82822.920619797,130.663256115496,-0.323955172527808,0.323955172527808
"qbks.1",9433,1,2.69668112136424,6.47595454515689e-08,0,"empirical",0.992021802597159,201,32,831.661606111606,12.5561206811207,611.91557181724,611.91557181724,611.91557181724,-66.8457649697205,45.0501885766229,45.0501885766229
"ydbm",9434,2,4.08863990847021,9.20746277609053e-05,0,"empirical",1.40821237403446,287.419982573337,5,87.7097397236803,60.2139863865049,313.601140678012,313.601140678012,313.601140678012,-35.7778625173321,-9.67383982476568,9.67383982476568
"vbls",9435,1,3.85756782442331,2.68227497378535e-06,0,"empirical",1.35003688758235,366,9,660.78421713513,45.2664010431759,362450.491307998,1020.98991354285,1020.98991354285,132.359031181105,33.1972717916306,33.1972717916306
"sqbb",9438,2,4.49456269666553,1.19897016625938e-05,0,"empirical",1.50286837657592,350.990571875796,10,475.946189014624,51.5933885067647,0,0,0,-82.6558158748746,28.7681096985102,28.7681096985102
"ebfi",9442,1,3.49530479684472,5.6838587678181e-05,0,"empirical",1.25142058128089,166,38,120.046142507618,125.626666966872,33272.2960890787,33272.2960890787,33272.2960890787,124.982283478007,-14.4380187981232,14.4380187981232
"swts",9445,1,3.50055512040854,6.47595454515689e-08,0,"empirical",1.2529215617498,203.61320660828,2,767.807049535192,12.299223801551,1087.40651937625,1087.40651937625,1087.40651937625,-62.0816874438048,44.9375394865618,44.9375394865618
"qpke",9446,1,3.43285448476672,9.7193867951219e-06,0,"empirical",1.23339212638428,320,1,443.095189095856,71.3147885704486,0.725180487901395,0.725180487901395,0.725180487901395,110.248910619658,21.0427788133051,21.0427788133051
"gogh",9448,1,4.13706524670124,0.00175206596030314,1,"empirical",1.41998665885629,365,70,378.690281854579,29.1,583456.075151682,536631.087140314,536631.087140314,127.148524121709,26.3612318263925,26.3612318263925
"zsnq",9449,1,2.64810013025999,4.94558708821312e-06,0,"empirical",0.97384245090214,250,1,254.40257174696,93.2609189424894,241.809644913003,241.809644913003,241.809644913003,89.653200380898,21.8704762546708,21.8704762546708
"zghl",9450,1,4.26330029219389,0.00115099687058629,0,"empirical",1.45004357682081,299.453089244851,0,175.370827091743,57.4051205818115,1263949.86793777,8240.05364126981,8240.05364126981,163.928998874014,-20.1678603297187,20.1678603297187
"fvdz",9452,1,2.92560595646501,5.04183324996365e-06,0,"empirical",1.07350162383162,17,2,450.135276037752,123.047423369247,1534.06597552657,1534.06597552657,1534.06597552657,58.3227217473048,25.5901808201404,25.5901808201404
"ylqe",9453,3,3.24286974593997,1.70859475959544e-06,0,"empirical",1.1764586618377,223,49,395.308006250727,63.2301880205476,44142.0493824567,1175.24620841478,1175.24620841478,-123.354252779402,48.6056411154749,48.6056411154749
"tken",9454,1,3.03011731058359,5.6838587678181e-05,0,"empirical",1.10860133513604,160,55,139.115371151706,127.883064609607,4139.78524276874,4139.78524276874,4139.78524276874,124.949202883796,-15.0596806471666,15.0596806471666
"ifmd",9457,1,3.82112701050937,0.00102119798313896,1,"empirical",1.34054540803516,296.870125658695,2,68.1573611874389,71.7799661023544,389742.166526041,389742.166526041,389742.166526041,131.005724854008,-7.74424549665896,7.74424549665896
"oche",9459,1,2.91929029417224,0.000708974902412234,1,"empirical",1.07134053679775,366,17,42.4920109336705,18.1498315451932,497597.348894662,109330.409727502,109330.409727502,96.3753126675974,2.65647056083623,2.65647056083623
"nayh",9460,1,3.42169056460261,3.93827140680586e-07,0,"empirical",1.23013474607531,148.64423838064,10,151.804756980118,117.18332873197,10658.8205567561,10658.8205567561,10658.8205567561,126.308910433979,-13.9130328218101,13.9130328218101
"fxud",9461,1,3.74034014344215,0.00470689581115402,1,"empirical",1.3191765547354,365,2,11.1,17.8307547387443,3786085.76145313,2494516.11084833,2494516.11084833,171.785226241157,7.0405277703383,7.0405277703383
"vvhb",9463,1,2.22580748796463,6.47595454515689e-08,0,"empirical",0.800119765719302,210,254,342.094722957698,39.8310933665292,92475.250254687,92475.250254687,92475.250254687,-133.943394939966,56.2943814786092,56.2943814786092
"rzst",9464,1,3.98991004005075,2.34744980649006e-06,0,"empirical",1.3837686842944,295,31,667.478396887734,65.8207004444116,43457.6349888274,43457.6349888274,43457.6349888274,125.993174674257,34.2625425294263,34.2625425294263
"zxit",9465,1,5.16801648586988,0.00163607666574929,0,"empirical",1.64248895646552,366,118,97.3597431821664,23.7783739658342,708195.081616123,513.863099181415,513.863099181415,150.253685854724,-10.7100798991251,10.7100798991251
"hxcm",9467,1,3.64279294386506,6.47595454515689e-08,0,"empirical",1.29275067970105,365,1,522.921432445415,21.7485054158338,267.483266486673,267.483266486673,267.483266486673,-89.6182610308062,29.6423659912017,29.6423659912017
"frum",9468,1,4.03616643324494,2.34744980649006e-06,0,"empirical",1.39529533881778,279,42,710.142319998439,69.2409874845142,71410.7402944245,71410.7402944245,71410.7402944245,125.463870737149,34.727383183192,34.727383183192
"bdsj",9469,1,3.66201339289546,3.93827140680586e-07,0,"empirical",1.29801310350818,132.272070626003,15,157.399676737661,124.249541961359,22128.3387121559,22128.3387121559,22128.3387121559,123.337013993025,-16.1586587205558,16.1586587205558
"nqjo",9470,1,3.5183224179782,3.39096823709678e-06,0,"empirical",1.25798429020525,167.595609909062,45,477.686910479389,28.6261132276723,5742.03858693938,5742.03858693938,5742.03858693938,12.9165647514143,66.5881783746906,66.5881783746906
"wazd",9471,1,3.60516605898738,8.5665133310521e-05,1,"empirical",1.2823678331954,365,31,135.282071018943,39.2611000212676,2672739.37614123,1212205.45012102,1212205.45012102,178.190564636874,-19.0795929022473,19.0795929022473
"rrtx",9472,1,3.37179618468508,5.63055528599749e-06,0,"empirical",1.21544559486238,366,22,36.4037285301092,27.3,614576.352271165,29152.2630993253,29152.2630993253,109.133110547153,-1.28783992238236,1.28783992238236
"vigj",9474,2,3.54687529988587,1.3720975933683e-05,0,"empirical",1.26606701867105,365,1,572.023401318485,31.9013429284179,0,0,0,-79.7601419004689,32.8160637577339,32.8160637577339
"hfsr",9478,1,3.1542774438858,6.47595454515689e-08,0,"empirical",1.14875945039365,336.137840837032,128,307.27788460395,44.8152768363597,161531.708371602,161531.708371602,161531.708371602,-131.487481265924,52.6038367883902,52.6038367883902
"siii",9479,1,4.15181304048747,1.84080450968094e-06,0,"empirical",1.42354511606543,0,0,525.609174995675,119.640168221563,4637.23466583193,4637.23466583193,4637.23466583193,54.5980398528864,24.6711435369305,24.6711435369305
"fzlk",9481,1,3.14793781843036,0.00309658232044934,0,"empirical",1.14674757763782,365,24,20.5742448874138,42.7167839895065,1527519.41934039,12117.1158864876,12117.1158864876,122.28325196147,6.88703190404123,6.88703190404123
"fsnd",9483,1,3.2440329529345,1.08279976699069e-07,0,"empirical",1.17681729431948,74,1,1413.64341127355,45.3888889313678,292.83043870975,292.83043870975,292.83043870975,150.741795120871,71.3481902816473,71.3481902816473
"ujuj",9485,1,3.06792839989066,6.47595454515689e-08,0,"empirical",1.12100254551777,252.166715116279,13,703.769901897611,12.1972515550412,9379.37010553785,9379.37010553785,9379.37010553785,-70.9343497025701,41.4220201524542,41.4220201524542
"npkn",9489,1,3.69723222125322,2.99347504119092e-05,0,"empirical",1.30758449141249,10,0,416.804111662322,102.328811485748,2890.45764361509,2890.45764361509,2890.45764361509,31.9164742287277,31.4321048458813,31.4321048458813
"vxge",9491,1,3.08021655678749,6.47595454515689e-08,0,"empirical",1.12499990515909,245.323181474956,110,422.572325884755,52.1986350574713,1172.02335799269,1172.02335799269,1172.02335799269,-126.583533800317,50.8680055351417,50.8680055351417
"etet",9492,2,3.23303334414959,1.19897016625938e-05,0,"empirical",1.17342081237696,350,7,439.711476585209,57.9428911500955,271.956995863208,271.956995863208,271.956995863208,-82.4572979262671,27.9195233382555,27.9195233382555
"jgat",9493,1,3.16274857148528,6.65430480073066e-07,0,"empirical",1.15144145064399,106,8,1127.18601177003,39.2055198430662,232.278156058944,232.278156058944,232.278156058944,-67.9221214319024,58.3988111388822,58.3988111388822
"syno",9494,1,3.50744950957596,6.7755782128632e-06,0,"empirical",1.25488913790184,326,11,462.239952785963,74.1699097017591,382.044820181057,382.044820181057,382.044820181057,111.79194038041,21.6892031757628,21.6892031757628
"oiop",9502,1,3.78071535751224,0.00324862400232047,1,"empirical",1.32991323974546,353.186282710001,61,69.4449382007698,34.4721762413636,919963.557949922,244649.609645823,244649.609645823,152.916761795474,-11.1735740554684,11.1735740554684
"ghcj",9503,1,4.4394239410758,6.47595454515689e-08,0,"empirical",1.49052462502584,139,167,291.812649526131,26.5938249109647,1014062.36552775,1014062.36552775,1014062.36552775,178.341573919383,51.9580268178373,51.9580268178373
"afas",9504,1,1.92309902828129,1.41954054322747e-07,0,"empirical",0.653937962046869,322,16,80.3457351124953,58.1578254488178,49336.0709512746,1067.75326160575,1067.75326160575,-50.5272498259893,-0.184888999599044,0.184888999599044
"cxvp",9506,1,2.50654639821732,1.41954054322747e-07,0,"empirical",0.918905868708011,365,12,72.0897115808314,64.3351536130759,25575.3516239393,663.340862158062,663.340862158062,-49.0774500842613,-1.54705270766965,1.54705270766965
"unvt",9507,2,4.19639337621629,7.47176526201484e-05,1,"empirical",1.43422543642964,230.301889034098,7,205.743429165397,58.6578745235879,289934.534530768,289934.534530768,289934.534530768,-77.3191859613145,25.0824952788911,25.0824952788911
"dewd",9509,1,3.15668662637472,3.72710111595632e-05,0,"empirical",1.14952294154306,201.502501233002,93,94.1145806793457,106.248724394891,867990.231847352,19504.473462047,19504.473462047,48.683621372709,-12.74519621952,12.74519621952
"mvnn",9512,2,3.69533211737871,2.61536009157347e-06,0,"empirical",1.30707043327805,365,1,578.52503764219,18.8514168034738,16399.0923878452,16399.0923878452,16399.0923878452,-89.230859852741,30.0642702000315,30.0642702000315
"flpk",9514,1,4.49990980885923,2.99347504119092e-05,0,"empirical",1.50405735409969,7.82859358841779,1,415.447959832448,100.149503203929,1470.29744194755,1470.29744194755,1470.29744194755,31.9825615525113,31.3776383714777,31.3776383714777
"twek",9517,1,2.6619904327672,1.31838671030117e-07,0,"empirical",0.979074125964657,366,0,30.6468549400961,36.8735540217636,843.335442339855,843.335442339855,843.335442339855,-78.9231369267382,1.5529302141772,1.5529302141772
"fkdi",9518,1,4.2270462019369,0.00470689581115402,1,"empirical",1.44150345172054,366,5,8.88989342208969,9.3661691692144,3726436.79151594,2437572.08651589,2437572.08651589,171.731878542174,6.08467287697778,6.08467287697778
"urvh",9519,1,4.06094048265368,3.50626727734732e-06,0,"empirical",1.40141459276167,0,10,501.897345309032,118.034318416132,1398.40315737815,1398.40315737815,1398.40315737815,35.0339944723987,28.06045181543,28.06045181543
"ilpa",9521,1,3.19492763280869,5.6838587678181e-05,0,"empirical",1.16156443743485,170,3,137.5,122,247.324087882791,247.324087882791,247.324087882791,125.247201385817,-14.9703136440183,14.9703136440183
"notu",9522,1,3.44429498491809,3.39096823709678e-06,0,"empirical",1.2367192347321,137,122,503.564130071003,26.5738303032175,28792.1936392347,28792.1936392347,28792.1936392347,19.3682497258872,70.0668459828293,70.0668459828293
"luib",9523,1,2.083341980353,6.47595454515689e-08,0,"empirical",0.733973325641026,223,26,782.00966369632,13.4001541811408,482.061943077237,482.061943077237,482.061943077237,-69.5576466153684,43.8526773593509,43.8526773593509
"fjul",9524,1,2.1575118843466,9.10005922467488e-05,0,"empirical",0.76895565234804,199,51,133.246689293033,106.463884181904,2528.5189393983,2528.5189393983,2528.5189393983,136.449003749636,-11.9135213614937,11.9135213614937
"wntj",9529,1,3.26075735967606,3.39096823709678e-06,0,"empirical",1.18195948731579,201.200189640868,12,587.488336824067,28.5566241431836,3804.08962677367,3804.08962677367,3804.08962677367,9.59382608862637,58.8656046584378,58.8656046584378
"bmoo",9530,1,3.91951020248234,9.7193867951219e-06,0,"empirical",1.36596669764934,314,8,413.338572292801,77.4289565638234,175287.594208247,105.042235443882,105.042235443882,120.29282983864,23.8251326416574,23.8251326416574
"wvad",9531,1,2.81228920072317,5.75172915692995e-07,0,"empirical",1.0339988138676,305.319940379755,141,199.333797213606,75.3963110885194,4693.99367420306,4693.99367420306,4693.99367420306,145.992815998122,-16.9335128331145,16.9335128331145
"hasf",9533,1,3.79841595515609,3.24922869714349e-06,0,"empirical",1.33458412591831,178,1,695.565714956355,29.001520264524,3648.86942045216,3648.86942045216,3648.86942045216,21.4617403741358,61.6667585653694,61.6667585653694
"vucv",9535,1,3.35885665053502,3.39096823709678e-06,0,"empirical",1.21160063348699,208.303929594761,60,370.830859476637,31.0604320332576,8772.876567238,8772.876567238,8772.876567238,4.84402098848515,61.3473530595771,61.3473530595771
"yirk",9540,1,5.49135642312467,2.18186017437671e-06,0,"empirical",1.70317529661168,141,5,778.137827232215,29.7544680390423,15667.4758802019,15667.4758802019,15667.4758802019,22.4198179054522,65.3745613263063,65.3745613263063
"mzfk",9541,1,4.74384467396885,1.05688937717806e-05,0,"empirical",1.55684791958454,243,1,89.8682507790406,76.1724193095919,521.173948746693,521.173948746693,521.173948746693,106.364762584027,9.97908371596869,9.97908371596869
"nulz",9543,1,3.83557236194611,6.47595454515689e-08,0,"empirical",1.34431867060507,205,13,749.582091935932,12.6442810850847,88.5763541814745,88.5763541814745,88.5763541814745,-62.6256977822019,44.8014109206251,44.8014109206251
"gcqc",9544,1,3.56943698157556,5.63055528599749e-06,0,"empirical",1.27240787511216,366,4,57.1727744785131,23.8550809774607,21083.7278821564,21083.7278821564,21083.7278821564,103.819829754775,1.26215803892192,1.26215803892192
"agav",9546,1,3.18763002380729,7.13633043368007e-06,0,"empirical",1.15927770143526,197,81,418.667121088229,91.7513854668132,176431.667149401,176431.667149401,176431.667149401,25.3976156724515,36.404699245918,36.404699245918
"bznt",9548,1,2.62294194661081,5.75172915692995e-07,0,"empirical",0.964296568200165,175,6,152.758880375178,107.966296781817,4034.35933050495,4034.35933050495,4034.35933050495,144.522076789179,-14.1233947221007,14.1233947221007
"hcxo",9549,1,3.37642074748874,2.18186017437671e-06,0,"empirical",1.21681619796364,153.159729852,18,830.193951868271,28.387187705988,318.044593101597,318.044593101597,318.044593101597,22.1017530231655,65.5050339442193,65.5050339442193
"yxzn",9550,1,4.04080973891541,1.51651814350417e-05,0,"empirical",1.39644510231417,181,7,146.139157191876,103.469043865344,0,0,0,40.4773955105934,-13.0405934757486,13.0405934757486
"mfak",9552,1,3.22827883157879,2.18186017437671e-06,0,"empirical",1.17194912572892,214,19,578.71488061092,23.0521512062818,2291.86515145004,2291.86515145004,2291.86515145004,11.6521724228078,57.8962645412159,57.8962645412159
"zokx",9554,1,3.1978780888021,6.29697587089856e-05,0,"empirical",1.16248749261012,236,28,157.304849753998,117.289959204968,8945.93048620979,8945.93048620979,8945.93048620979,93.6138987216771,19.6198073460625,19.6198073460625
"zigh",9556,1,3.77514420635998,1.41954054322747e-07,0,"empirical",1.32843858233163,351,8,117.869162267249,48.9631315492412,0,0,0,-38.6163319055997,-12.7392187877058,12.7392187877058
"anhu",9557,1,3.45708605274558,6.77321834193903e-06,0,"empirical",1.24042605294833,305.573119777159,60,661.780982374071,38.975366580347,14406.9366900485,14406.9366900485,14406.9366900485,121.510953276375,28.0907532669714,28.0907532669714
"ytor",9558,1,4.11000614560908,1.41954054322747e-07,0,"empirical",1.41342452378904,266,7,40.6,82.9,2156.24562951927,2156.24562951927,2156.24562951927,-45.6824404976356,-1.30182558510656,1.30182558510656
"tauf",9563,1,2.99892793595791,6.47595454515689e-08,0,"empirical",1.09825487012101,139,164,368.292867193515,34.9567108263495,274350.153842183,274350.153842183,274350.153842183,-166.877250808356,53.4420227577839,53.4420227577839
"xvhm",9564,1,3.07674435898662,7.13633043368007e-06,0,"empirical",1.12387201163615,201,72,594.945800191918,71.4122789209937,22051.2810125524,22051.2810125524,22051.2810125524,24.2890755039104,38.0254746815254,38.0254746815254
"gcgd",9565,1,1.81554121943191,1.41954054322747e-07,0,"empirical",0.596383615790726,365,5,80.4501436654974,68.2578399055157,417.124212959115,417.124212959115,417.124212959115,-49.3844694595761,-2.0001308704064,2.0001308704064
"dtcn.1",9566,1,4.11912104394287,0.000309452076653316,1,"empirical",1.41563980175265,291,92,51.2419106570827,94.3148554746927,31672.5142682295,31672.5142682295,31672.5142682295,98.1879802424487,10.8467205557054,10.8467205557054
"nlut",9567,1,2.78505443036556,0.000840807924318632,0,"empirical",1.02426741730516,84,10,1442.86814771205,55.3922833850978,177.979434442118,177.979434442118,177.979434442118,-92.1872286231488,62.7988870582795,62.7988870582795
"qxpp",9569,1,4.75930064357817,0.00558061298415823,1,"empirical",1.56010073383097,366,34,69.5893188040542,37.4367677188911,944782.3436527,284271.350242246,284271.350242246,153.249862100708,-11.3046497892559,11.3046497892559
"hxcv",9572,1,3.45332254515961,2.18186017437671e-06,0,"empirical",1.23933682416982,163,47,749.939467503006,31.5444967900732,293.320735474394,293.320735474394,293.320735474394,18.8860317823909,63.2534927863595,63.2534927863595
"yyyn",9574,1,3.29838546831161,0.000610017085931343,1,"empirical",1.19343309672282,366,15,26.6226152979704,20.0554900815586,1661130.43897487,791273.698623994,791273.698623994,158.821688833343,-7.93483670747606,7.93483670747606
"uktp",9576,1,3.46758984681219,1.31838671030117e-07,0,"empirical",1.2434597839922,365,34,42.218806911631,57.0839906348561,80.928711650335,80.928711650335,80.928711650335,-78.1606847199338,8.4301161919848,8.4301161919848
"zbog",9577,1,1.69833367317915,6.47595454515689e-08,0,"empirical",0.529647578112044,194,58,411.335119659375,40.5350976361768,1361.45655301466,1361.45655301466,1361.45655301466,-133.532439267176,57.2323288291913,57.2323288291913
"ydue",9579,1,3.82184645859525,1.31838671030117e-07,0,"empirical",1.34073367195912,299,41,23.0186836518047,68.6825808163825,30626.4306433787,30626.4306433787,30626.4306433787,-79.0619779612573,8.62182906061825,8.62182906061825
"kzen",9580,1,3.0637436658144,1.31838671030117e-07,0,"empirical",1.11963758839641,270,1,192.389493307358,61.3949213173673,327193.321142596,219.537036894267,219.537036894267,-81.6970439860624,22.169455398309,22.169455398309
"jttu",9582,1,3.69314688909799,0.000309452076653316,1,"empirical",1.30647891008565,258,141,52.2129177060847,93.3426181787647,97861.2129787874,97861.2129787874,97861.2129787874,97.6405976523078,12.0484138837894,12.0484138837894
"fswk",9584,1,3.2189167747274,1.41954054322747e-07,0,"empirical",1.16904489759518,365,13,194,45.6,214.465008321441,214.465008321441,214.465008321441,-44.6222169343503,-23.2236289552333,23.2236289552333
"tycz",9585,1,3.30064864084125,0.000324374703553838,0,"empirical",1.19411900698816,219,20,372.623436627243,35.7808284964908,18427.2195651518,18427.2195651518,18427.2195651518,-131.322954573862,54.9840051828374,54.9840051828374
"bopf",9586,1,3.66348900087178,6.47595454515689e-08,0,"empirical",1.29841597225819,190.806820138929,102,786.070854344997,18.9346384269915,161067.941155214,6658.37143579769,6658.37143579769,-58.340162003972,49.2148852708206,49.2148852708206
"dgdv",9587,1,2.83819483965635,8.30337160640769e-05,0,"empirical",1.04316823024187,46.7715719604986,1,482.079542070099,112.942035294722,0,0,0,-110.23715680733,27.1502646639824,27.1502646639824
"efdz",9589,1,2.54237492056563,0.000328264887014575,1,"empirical",0.933098652279364,365,0,56.0567132408364,55.345429357081,1368053.22985413,90138.3565807966,90138.3565807966,123.372380714788,-1.87407897774804,1.87407897774804
"tiux",9590,2,2.54804199654609,5.43108887152021e-06,0,"empirical",0.935325219735033,173,7,744.140512305891,29.1821191477865,194.640126184088,194.640126184088,194.640126184088,21.207193592538,62.3807276517461,62.3807276517461
"xxgr",9593,1,3.98668183013797,0.00275340360480658,1,"empirical",1.38295926339346,365,12,117.962197925904,38.3394094189239,3025110.63866144,1566995.51607034,1566995.51607034,-178.46982205718,-18.439311356435,18.439311356435
"efxp",9594,2,3.30812118574977,5.72324148188616e-05,0,"empirical",1.19638041063486,174,26,130.972171532847,124.211244921888,217.290972501652,217.290972501652,217.290972501652,125.269605253031,-14.5779539061124,14.5779539061124
"bdql",9595,1,4.01699159294367,0.00275340360480658,1,"empirical",1.39053326250557,365,43,99.5671978522697,40.859554362372,3024253.13565759,1562088.19480217,1562088.19480217,-178.958373608407,-17.3452102424434,17.3452102424434
"fhwg",9597,1,3.31592834740877,6.47595454515689e-08,0,"empirical",1.19873762889989,200.281993544997,154,402.822119761348,39.3364792448724,82081.6112648512,82081.6112648512,82081.6112648512,-133.541238654843,56.1711388114292,56.1711388114292
"zkca",9598,1,3.63532823231071,3.39096823709678e-06,0,"empirical",1.29069940465599,212.265934844193,23,370.340108332623,32.9276956844115,7778.56080248517,7778.56080248517,7778.56080248517,4.84249126689141,60.9845693416985,60.9845693416985
"bbzj",9600,1,3.78949069976807,2.68227497378535e-06,0,"empirical",1.33223163005611,306,43,640.512799031221,55.8334941365133,82589.7204849719,82589.7204849719,82589.7204849719,129.399767798404,34.3442775498566,34.3442775498566
"wfiq",9602,1,2.11166191846132,1.05688937717806e-05,0,"empirical",0.747475276544291,280,17,203.229579657499,115.547052413077,7771.36502173308,7771.36502173308,7771.36502173308,109.359587185392,13.6149121322324,13.6149121322324
"xhwj",9604,1,2.97717908397317,3.93827140680586e-07,0,"empirical",1.09097623607694,80,7,196.660376892946,95.0672624371588,54722.9876247078,54722.9876247078,54722.9876247078,113.725708284633,-28.4335065868812,28.4335065868812
"ntsi",9609,1,4.0444356687367,1.31838671030117e-07,0,"empirical",1.39734202748627,311,4,176.53349435797,52.5425617435068,314662.536844568,11987.3773452994,11987.3773452994,-78.9740836059554,22.5163827622177,22.5163827622177
"qtjx",9610,1,3.31230887025595,1.31838671030117e-07,0,"empirical",1.19764549010228,275.86603820392,2,177.051360518842,59.5685521453475,328500.039389971,2081.08154491077,2081.08154491077,-81.2659046858863,22.0457932524701,22.0457932524701
"fjiu",9613,3,2.32922369241714,9.24757768456939e-05,0,"empirical",0.845535032840972,197.400548696845,10,128.081434680557,102.185051468258,9405.24440614773,9405.24440614773,9405.24440614773,136.663769159827,-11.8358839790262,11.8358839790262
"dwto",9616,1,3.20194764435291,0.000557735777237616,1,"empirical",1.16375926352046,274,86,45.0774392248928,83.0864815055556,1144478.1056675,55001.9675838471,55001.9675838471,119.959084553997,11.647148253455,11.647148253455
"hxdk",9617,1,3.51198785379529,1.05688937717806e-05,0,"empirical",1.25618221728035,306.485571784824,54,421.995166578417,82.0618171996427,17758.9737130734,17758.9737130734,17758.9737130734,107.138563624325,20.7504598749669,20.7504598749669
"rbsr",9618,1,3.8950859894976,0.00102119798313896,1,"empirical",1.35971575597186,290.985175125898,5,68.078298635891,66.6908610810921,419124.004596074,394454.774013187,394454.774013187,131.326685743218,-7.40029807485668,7.40029807485668
"fmtr",9625,1,3.1997304323595,1.41954054322747e-07,0,"empirical",1.16306656636965,365,14,80.634133821291,68.9846720860187,0,0,0,-49.4320583918991,-2.08764814578295,2.08764814578295
"ecaa",9626,1,4.25172443687916,9.25693167970824e-06,0,"empirical",1.44732465049603,0,4,302.558693812953,94.5746309617514,819.230323885435,819.230323885435,819.230323885435,42.8001609167731,12.8695252396047,12.8695252396047
"bhtp",9628,1,3.44633104652166,6.47595454515689e-08,0,"empirical",1.23731020038704,365,2,591.992212409494,21.7963196857041,815.645835683646,815.645835683646,815.645835683646,-88.8437200409094,30.3710677407469,30.3710677407469
"xevt",9630,1,3.85282247327268,0.000309452076653316,1,"empirical",1.34880598964682,210.218012716095,158,58.9765633873919,104.46155045119,42723.6814131037,42723.6814131037,42723.6814131037,98.1888334172373,12.9231796284605,12.9231796284605
"qxtw",9631,2,3.33444327861071,1.3720975933683e-05,0,"empirical",1.20430573248242,365,0,581.497763427533,28.8017126398738,167.406235052611,167.406235052611,167.406235052611,-79.2313215454399,33.2851926342367,33.2851926342367
"vovs",9632,1,3.06537013244815,0.000479734182954238,1,"empirical",1.12016832309166,366,0,27.8057994611184,18.8,1069850.73015501,108786.543717689,108786.543717689,129.61410109619,-1.78787062528747,1.78787062528747
"ikas",9633,1,3.52738405391574,2.34744980649006e-06,0,"empirical",1.26055653500994,308,82,682.49491922818,69.745295789395,4917.92965119651,4917.92965119651,4917.92965119651,128.459632625075,34.7144090834926,34.7144090834926
